menu_id,price,restaurant_id,name,ranking,created_at,updated_at,image_url
7453,56000,931,++새우살,,,,
7454,46000,931,++채끝등심,,,,
7455,52000,931,++살치살,,,,
7456,48000,931,++꽃등심,,,,
7457,16000,931,숙성 삼겹살,,,,
7458,16000,931,숙성 특목살,,,,
7459,8000,931,한우된장찌개,,,,
7460,7000,931,돼지고기김치찌개,,,,
7461,17000,931,갈매기살,,,,
7462,83000,932,대게 - 평일 런치 정식,,,,
7463,95000,932,킹크랩 브라운 - 평일 런치 정식,,,,
7464,83000,932,랍스타 - 평일 런치 정식,,,,
7465,25000,932,대게탕 - 평일 런치 식사메뉴,,,,
7466,13000,932,회덮밥 - 평일 런치 식사메뉴,,,,
7467,12000,932,게장볶음밥 - 평일 런치 식사메뉴,,,,
7468,7500,934,햄야채샌드위치,,,,
7469,8500,934,케이준치킨샌드위치,,,,
7470,9000,934,잠봉뵈르,,,,
7471,9500,934,새우아보카도당근라페샌드,,,,
7472,9000,934,햄치즈에그파니니,,,,
7473,6900,934,토마토비프스튜,,,,
7474,10500,934,갈릭 쉬림프 샐러드,,,,
7475,8500,934,삶닭 샐러드,,,,
7476,8500,934,리코타치즈샐러드,,,,
7477,8500,934,케이준샐러드,,,,
7478,7500,934,사그락샐러드,,,,
7479,29000,935,어린양갈비스테이크,,,,
7480,24000,935,후토마끼,,,,
7481,15000,935,상하이파스타,,,,
7482,15000,935,명란크림파스타,,,,
7483,25500,936,시크릿가든,,,,
7484,29500,936,더히든시크릿,,,,
7485,32000,936,치즈어셈블,,,,
7486,25500,936,딜라이트치킨볼,,,,
7487,31500,936,햄벅한새우(노엣지),,,,
7488,21500,936,스윗고구마피자(오리진),,,,
7489,20500,936,페퍼로니 플러스(오리진),,,,
7490,20500,936,하와이안 스페셜(오리진),,,,
7491,20500,936,베지테리안(오리진),,,,
7492,21500,936,콤비네이션(오리진),,,,
7493,20500,936,베지테리안 씬M,,,,
7494,21500,936,불고기 씬M,,,,
7495,21500,936,스윗고구마 씬M,,,,
7496,21500,936,콤비네이션 씬M,,,,
7497,20500,936,하와이안스페셜 씬M,,,,
7498,8900,936,페퍼로니플러스 1인피자,,,,
7499,9900,936,하와이안스페셜 1인피자,,,,
7500,9900,936,베지테리안 1인피자,,,,
7501,10900,936,스윗고구마 1인피자,,,,
7502,10900,936,콤비네이션 1인피자,,,,
7503,5900,936,쉬골샌드(단품),,,,
7504,8500,936,쉬골샌드(세트),,,,
7505,5900,936,포골샌드(단품),,,,
7506,8500,936,포골샌드(세트),,,,
7507,5900,936,불고기샌드(단품),,,,
7508,10900,936,The 오븐치킨,,,,
7509,8500,936,허니구마스틱,,,,
7510,8500,936,콘치즈닝스틱,,,,
7511,9000,936,크림치즈스틱,,,,
7512,8900,936,정통 미트 스파게티,,,,
7513,9900,936,베이컨 크림리조또,,,,
7514,9900,936,쉬림프 까르보나라,,,,
7515,8900,936,오븐치즈 미트 스파게티,,,,
7516,8900,936,오븐치즈 베이컨크림 스파게티,,,,
7517,24000,937,수북 모둠전,,,,
7518,15000,937,해물파전,,,,
7519,14000,937,고기김치전,,,,
7520,10000,937,감자전,,,,
7521,19000,937,소고기 육전,,,,
7522,21000,937,키조개관자탕,,,,
7523,16000,937,매운골뱅이무침&소면,,,,
7524,17000,937,수북 키조개관자전,,,,
7525,70000,938,런치 오마카세 코스,,,,
7526,140000,938,디너 오마카세 코스,,,,
7527,30000,938,콜키지(720ml),,,,
7528,25000,938,우엉절임1통(500),,,,
7529,10000,940,설렁탕,,,,
7530,13000,940,특 설렁탕,,,,
7531,7000,940,어린이 설렁탕,,,,
7532,19000,940,도가니탕,,,,
7533,39000,940,수육,,,,
7534,16000,941,삼겹살쭈꾸미,,,,
7535,15000,941,쭈꾸미,,,,
7536,8000,941,묵사발,,,,
7537,28000,942,기찬아구찜(소(2인)),,,,
7538,38000,942,기찬아구찜(중(2~3인)),,,,
7539,48000,942,기찬아구찜(대(3~4인)),,,,
7540,38000,942,기찬해물아구찜(소(2인)),,,,
7541,48000,942,기찬해물아구찜(중(2~3인)),,,,
7542,20000,942,문어 사리,,,,
7543,10000,942,낙지 사리,,,,
7544,12000,942,활전복 사리 4마리,,,,
7545,6000,942,어린이 돈까스,,,,
7546,8000,943,퍼보 (소고기 쌀국수),,,,
7547,8000,943,분보훼,,,,
7548,8000,943,분짜,,,,
7549,8000,943,짜죠,,,,
7550,9000,943,고이꿍,,,,
7551,17000,946,돼지수제양념갈비,,,,
7552,19000,946,돼지수제생갈비,,,,
7553,20000,946,소갈비살,,,,
7554,30000,946,한우육회,,,,
7555,8000,946,한우국밥,,,,
7556,8000,946,비빔밥,,,,
7557,9000,946,함흥물냉면,,,,
7558,9000,946,함흥비빔냉면,,,,
7559,30000,946,갈비포장,,,,
7560,15000,947,김치 등갈비찜,,,,
7561,17000,947,우등생등갈비찜,,,,
7562,16000,947,치즈 등갈비찜,,,,
7563,14000,947,양푼 등갈비찜,,,,
7564,25000,948,고급갈비,,,,
7565,15000,948,등갈비,,,,
7566,12000,948,양꼬치(10개),,,,
7567,15000,948,향라새우,,,,
7568,15000,948,크림새우,,,,
7569,8000,948,돌솥가지밥,,,,
7570,6000,948,마파두부덮밥,,,,
7571,6000,948,새우볶음밥,,,,
7572,6000,948,물만두,,,,
7573,7000,948,군만두,,,,
7574,23000,949,소막창,,,,
7575,14000,949,돼지막창,,,,
7576,18000,949,소갈비살,,,,
7577,13000,949,꼼장어,,,,
7578,9000,949,돼지껍데기,,,,
7579,8000,950,돈까스,,,,
7580,9000,950,치즈돈까스,,,,
7581,8000,950,판모밀,,,,
7582,8000,950,냉모밀,,,,
7583,8000,950,온모밀(동절기),,,,
7584,12000,950,모밀정식,,,,
7585,6000,951,야끼교자,,,,
7586,12000,951,돼지고기숙주볶음,,,,
7587,30000,951,사시미모듬,,,,
7588,13000,951,이면수구이,,,,
7589,20000,951,도미머리소금구이,,,,
7590,7000,951,야끼도리 2p,,,,
7591,15000,951,광어사시미,,,,
7592,20000,951,도미사시미,,,,
7593,18000,951,광어도미사시미,,,,
7594,25000,951,참치사시미,,,,
7595,35000,951,모듬사시미,,,,
7596,13900,952,(NEW)스페셜가츠동,,,,
7597,14900,952,마제소바+돈카츠,,,,
7598,14500,952,냉소바+돈카츠,,,,
7599,12900,952,모짜렐라치즈카츠(4pcs),,,,
7600,10500,952,돈카츠(로스카츠),,,,
7601,15500,952,(NEW)카라이에비텐어묵우동+돈카츠,,,,
7602,11900,952,(NEW)가츠동,,,,
7603,12900,952,(NEW)에비가츠동,,,,
7604,12900,952,오꼬노미카츠,,,,
7605,12900,952,체다치즈카츠,,,,
7606,14500,952,머쉬룸포크카레+돈카츠,,,,
7607,13900,952,에비텐모듬카츠,,,,
7608,13900,952,치즈모듬카츠,,,,
7609,15500,952,카라이()마제소바+돈카츠,,,,
7610,13500,952,마제소바+에비텐,,,,
7611,39000,953,매운양념족발(국내산 앞발)(매운양념 반 반 ),,,,
7612,39000,953,매운양념족발(국내산 앞발)(매운양념 ),,,,
7613,49000,953,매운양념족발(국내산 앞발)(매운양념 반 반 특),,,,
7614,6000,953,쟁반국수,,,,
7615,6000,953,부침개,,,,
7616,80000,955,한우생갈비(220g),,,,
7617,63000,955,한우양념갈비(220g),,,,
7618,65000,955,생꽃등심(130g),,,,
7619,65000,955,안창살(130g),,,,
7620,65000,955,치마살(130g),,,,
7621,65000,955,꽃살(130g),,,,
7622,58000,955,갈비살(130g),,,,
7623,55000,955,생등심(130g),,,,
7624,47000,955,특미모둠(130g),,,,
7625,29000,955,한우불고기(250g),,,,
7626,48000,955,생갈비(미국산/200g),,,,
7627,47000,955,양념갈비(미국산/220g),,,,
7628,38000,955,주물럭(미국산/200g),,,,
7629,37000,955,꽃살(미국산/130g),,,,
7630,40000,955,육회(200g),,,,
7631,18800,956,반 반 피 자 ( R ),,,,
7632,24800,956,반 반 피 자 ( L ),,,,
7633,8800,956,치즈피자 P,,,,
7634,10300,956,페퍼로니피자 P,,,,
7635,11300,956,더블페퍼로니피자 P,,,,
7636,11300,956,체다베이컨피자 P,,,,
7637,11300,956,베이컨포테이토피자 P,,,,
7638,17800,956,치즈피자 R,,,,
7639,18800,956,페퍼로니피자 R,,,,
7640,20800,956,더블페퍼로니피자 R,,,,
7641,20800,956,체다베이컨피자 R,,,,
7642,20800,956,베이컨포테이토피자 R,,,,
7643,23800,956,치즈피자 L,,,,
7644,25800,956,페퍼로니피자 L,,,,
7645,27800,956,더블페퍼로니피자 L,,,,
7646,27800,956,체다베이컨피자 L,,,,
7647,27800,956,베이컨포테이토피자 L,,,,
7648,8500,956,치즈오븐김치볶음밥,,,,
7649,8500,956,오븐치즈 토마토 파스타,,,,
7650,9500,956,베이컨에멘탈크림파스타(오븐),,,,
7651,9500,956,쉬림프 로제 파스타(오븐),,,,
7652,9500,956,마라로제 파스타 (오븐),,,,
7653,8500,956,옥수수바질치즈크림뇨끼,,,,
7654,10000,956,버팔로 윙(10개),,,,
7655,60000,957,오늘의사시미,,,,
7656,40000,957,모듬사시미,,,,
7657,20000,957,오마카세권기영스시,,,,
7658,15000,957,오마카세모듬초밥,,,,
7659,16000,957,연어초밥,,,,
7660,17000,957,광어초밥,,,,
7661,15000,957,성게국수(재고수량까지만 판매),,,,
7662,10000,957,회국수,,,,
7663,10000,957,회덮밥,,,,
7669,25000,958,양대창 모듬(1인분),,,,
7670,28000,958,특양구이(1인분),,,,
7671,25000,958,대창구이(1인분),,,,
7672,40000,958,소곱창전골,,,,
7673,25000,958,소곱창모듬구이(1인분),,,,
7674,25000,958,막창구이(1인분),,,,
7675,25000,958,곱창구이(1인분),,,,
7676,20000,958,염통구이,,,,
7677,18000,958,양밥/양치밥,,,,
7678,14000,958,내장탕,,,,
7679,11000,960,온계국밥,,,,
7680,10000,960,온계국수,,,,
7681,12000,960,온육국밥,,,,
7682,11000,960,온육국수,,,,
7683,10000,960,소불고기덮밥,,,,
7684,10000,960,이북식손만둣국,,,,
7685,10000,960,이북식 김치만둣국,,,,
7686,10000,960,이북식 고기만둣국,,,,
7687,10000,960,반반만둣국,,,,
7688,9000,960,떡만둣국,,,,
7689,37000,961,모둠숙성회(소),,,,
7690,49000,961,모둠숙성회(중),,,,
7691,61000,961,모둠숙성회(대),,,,
7692,20000,961,전복물회(소),,,,
7693,39000,961,전복물회(중),,,,
7694,18000,961,맛보기 숙성회,,,,
7695,9000,961,맛보기 초밥(5P),,,,
7696,11000,961,맛보기 연어초밥(5P),,,,
7697,6000,961,맛보기 새우초밥(5P),,,,
7698,10000,962,왕순대국 포장,,,,
7699,8000,962,순대국밥,,,,
7700,9000,962,따로국밥,,,,
7701,10000,962,수제편육,,,,
7702,12000,962,머리고기,,,,
7703,14000,962,왕족발 중,,,,
7704,27000,962,왕족발 대,,,,
7705,30000,962,모듬,,,,
7706,12000,962,미니족발,,,,
7707,12000,962,술국,,,,
7708,12000,962,내장(오소리감투),,,,
7709,16000,962,뽈살수육,,,,
7710,16000,962,냄비술국,,,,
7711,11000,964,참숯석쇠 불고기+청국장찌개 세트,,,,
7712,13000,964,순창고추장 불고기+청국장찌개 세트대표,,,,
7713,7000,964,속초명태회무침,,,,
7714,9900,964,편육 + 목포갈치속젓,,,,
7715,9000,964,순창고추장불고기추가,,,,
7716,8000,964,참숯석쇠불고기추가,,,,
7717,55000,965,한방주물럭 한마리,,,,
7718,80000,965,한방능이오리백숙,,,,
7719,55000,965,간장주물럭한마리,,,,
7720,60000,965,양념주물럭 한마리,,,,
7721,55000,965,오리훈제,,,,
7722,38000,965,양념주물럭반마리,,,,
7723,35000,965,한방주물럭 반마리,,,,
7724,35000,965,간장주물럭반마리,,,,
7725,80000,965,한방능이닭백숙,,,,
7726,62000,965,반반주물럭,,,,
7727,18000,966,등심탕수육1인+짜장면1,,,,
7728,20000,966,등심탕수육1인+짜장밥1,,,,
7729,23000,966,등심탕수육1인+해짬뽕1,,,,
7730,23000,966,등심탕수육1인+곤짬뽕1,,,,
7731,23000,966,등심탕수육1인+삼선해물우동1,,,,
7732,26000,966,등심탕수육+짜장면2+군만두4P,,,,
7733,31000,966,등심탕수육+짜장면1+짬뽕1+군만두4P,,,,
7734,31000,966,등심탕수육+짜장면1+볶음밥1+군만두4P,,,,
7735,36000,966,등심탕수육+짬뽕2+군만두4P,,,,
7736,36000,966,등심탕수육+짬뽕1+볶음밥1+군만두4P,,,,
7737,12000,966,해 짬뽕,,,,
7738,12000,966,곤 짬뽕,,,,
7739,12000,966,짬뽕밥,,,,
7740,12000,966,삼선해물우동,,,,
7741,7000,966,짜장면,,,,
7742,24000,966,등심탕수육(R(2~3인) 소스330ml 1개),,,,
7743,14000,966,등심탕수육(Mini(1인 )소스230ml1개),,,,
7744,19000,966,등심탕수육(S(1~2인)소스230ml1개),,,,
7745,29000,966,등심탕수육(L(3~4인)소스330ml2개),,,,
7746,31000,966,크림 중새우(R(12마리)),,,,
7747,15000,967,생오겹살(170g),,,,
7748,14000,967,급냉 삼겹살170g,,,,
7749,14000,967,급냉목살170g,,,,
7750,13000,967,항정살160g,,,,
7751,25000,967,차돌박이 180g,,,,
7752,16000,967,갈비살 150g,,,,
7753,7000,967,칡물냉면,,,,
7754,7000,967,칡비빔냉면,,,,
7755,10000,967,대패두루치기정식,,,,
7756,12000,969,소고기편백찜,,,,
7757,14000,969,이베리코 흑돼지샤브샤브,,,,
7758,9900,969,평일점심세트메뉴 - 소고기편백찜세트,,,,
7759,14000,969,평일점심세트메뉴 - 이베리코편백찜세트,,,,
7760,14000,969,평일점심세트메뉴 -이베리코샤브샤브세트,,,,
7761,10000,969,오징어무침,,,,
7762,10000,969,간장새우장,,,,
7763,9000,969,볶음우동,,,,
7764,7500,969,소고기덮밥,,,,
7765,6000,969,매콤쫄면,,,,
7766,6000,969,된장/김치찌개,,,,
7767,20000,969,프리미엄 이베리코 돼지 편백찜,,,,
7768,15000,969,등심샤브샤브,,,,
7769,9000,970,옹심이만,,,,
7770,8000,970,옹심이 메밀칼국수,,,,
7771,8000,970,메밀 칼국수,,,,
7772,9000,970,메밀전병,,,,
7773,8000,970,메밀만두,,,,
7774,8000,970,메밀전,,,,
7775,8000,970,냉모밀,,,,
7776,8000,970,물.비빔 막국수,,,,
7777,8000,971,바삭알까스,,,,
7778,9000,971,등심돈까스,,,,
7779,9000,971,치킨까스,,,,
7780,12000,971,치즈카츠,,,,
7781,35000,972,굴찜,,,,
7782,32000,972,생굴보쌈,,,,
7783,25000,972,생굴회,,,,
7784,30000,972,해삼+멍게,,,,
7785,18000,972,산꼼장어,,,,
7786,25000,972,대하소금구이/대하버터구이,,,,
7787,43000,972,조개찜/조개구이 중,,,,
7788,53000,972,조개찜/조개구이 대,,,,
7789,39000,972,연포탕,,,,
7790,29000,972,생굴무침,,,,
7791,28000,972,석화/석화+생굴,,,,
7792,28000,972,쭈꾸미철판,,,,
7793,15000,972,해물파전,,,,
7794,35000,972,소라찜,,,,
7795,45000,972,해물오합,,,,
7796,6000,973,비빔국수,,,,
7797,7000,973,콩국수,,,,
7798,6000,973,열무,,,,
7799,6500,973,콩나물비빔,,,,
7800,22000,974,보신 수육,,,,
7801,15000,974,옻삼계탕,,,,
7802,23000,974,흑염소 수육,,,,
7803,13000,974,삼계탕,,,,
7804,20000,974,보신 전골,,,,
7805,15000,974,보신탕 (대),,,,
7806,12000,974,보신탕 (소),,,,
7807,50000,974,옻오리,,,,
7808,50000,974,토종 백숙,,,,
7809,18900,976,숯불돼지갈비 무한리필(성인),,,,
7810,9000,976,소갈비살,,,,
7811,5900,976,냉면(물/비빔),,,,
7812,9000,977,버섯매운탕칼국수,,,,
7813,9000,977,소고기샤브샤브,,,,
7814,7000,977,해물샤브샤브,,,,
7815,7000,978,짜장,,,,
7816,8000,978,짬뽕,,,,
7817,8000,978,간짜장,,,,
7818,8000,978,우동,,,,
7819,8000,978,울면,,,,
7820,12000,978,기스면,,,,
7821,10000,978,삼선짜장,,,,
7822,8000,978,짬뽕밥,,,,
7823,8000,978,볶음밥,,,,
7824,9000,978,오므라이스,,,,
7825,9000,978,잡채밥,,,,
7826,11000,978,삼선볶음밥,,,,
7827,11000,978,새우볶음밥,,,,
7828,13000,978,잡탕밥,,,,
7829,6000,978,군만두,,,,
7830,9000,979,바지락칼국수(1인분),,,,
7831,11000,979,매생이바지락칼국수(1인분),,,,
7832,8000,979,바지락비빔밥(1인분),,,,
7833,7000,979,만두,,,,
7834,5500,980,칼만두,,,,
7835,5500,980,어묵칼국수,,,,
7836,5500,980,떡만두국,,,,
7837,6500,980,검은콩국수,,,,
7838,5500,980,비빔냉면,,,,
7839,5500,980,물냉면,,,,
7840,6500,980,들깨칼국수,,,,
7841,6000,980,감자전/김치전,,,,
7842,5500,980,비빔국수,,,,
7843,6500,980,냉칼국수,,,,
7844,11000,981,닭갈비,,,,
7845,13000,981,치즈닭갈비,,,,
7846,6000,981,막국수,,,,
7847,39000,982,직화불족발 (2~3인분),,,,
7848,40000,982,"육감만족·보 (, , )",,,,
7849,31000,982,"족발 (, , )",,,,
7850,31000,982,"보쌈 (, , )",,,,
7851,39000,982,냉채족발 (2~3인분),,,,
7852,39000,982,반반족발 (2~3인분),,,,
7853,72000,982,스페셜한판(5~6인분),,,,
7854,9000,983,물냉면,,,,
7855,9000,983,비빔냉면,,,,
7856,9000,983,명동칼국수,,,,
7857,33000,983,안동찜닭 ,,,,
7858,37000,983,순살치즈찜닭 ,,,,
7859,34000,983,순살찜닭 ,,,,
7860,10000,983,회냉면,,,,
7861,8000,983,수제왕만두,,,,
7862,9000,983,떡만두국,,,,
7863,9000,983,만두국,,,,
7864,6000,983,물만두,,,,
7865,7000,983,부추전,,,,
7866,15000,985,꼬들살,,,,
7867,15000,985,프리미엄삼겹살,,,,
7868,15000,985,가브리살,,,,
7869,18000,985,소갈비살,,,,
7870,15000,985,천겹살(항정),,,,
7871,8000,985,돼지껍데기,,,,
7872,9000,985,차돌된장죽,,,,
7873,6000,985,물ㆍ비빔냉면,,,,
7874,68000,986,바다장어소금구이 대,,,,
7875,47000,986,바다장어소금구이 소,,,,
7876,70000,986,바다장어양념구이 대,,,,
7877,48000,986,바다장어양념구이 소,,,,
7878,47000,986,바다장어회,,,,
7879,68000,986,바다장어보양탕 대,,,,
7880,47000,986,바다장어보양탕 소,,,,
7881,35000,986,간재미회,,,,
7882,35000,986,간재미탕,,,,
7883,35000,986,간재미무침,,,,
7884,10000,986,보양탕 (점심특선),,,,
7885,15000,986,보양탕(점심특선) 특대,,,,
7886,13000,986,전복탕,,,,
7887,8500,987,곰곰탕,,,,
7888,9000,987,홍곰탕,,,,
7889,11500,987,특 돼지곰탕,,,,
7890,9000,987,고기 비빔국수,,,,
7891,10000,987,수육 반접시,,,,
7892,19000,987,제육무침,,,,
7893,35000,988,뼈다귀 감자탕 ,,,,
7894,25000,988,뼈다귀 감자탕,,,,
7895,37000,988,묵은지 뼈찜 ,,,,
7896,35000,988,김치 감자탕 ,,,,
7897,35000,988,콩 감자탕 ,,,,
7898,7000,988,뼈다귀 해장국,,,,
7899,6000,988,우거지 해장국,,,,
7900,9000,989,직화뼈닭발(10p),,,,
7901,9000,989,직화닭날개(4p),,,,
7902,19000,989,직화무뼈닭발(2인분),,,,
7903,9000,989,닭날개 소금구이(4p),,,,
7904,6000,989,아이스 황도,,,,
7905,8000,989,떡볶이(2인),,,,
7906,12000,991,찐만두,,,,
7907,12000,991,떡만두,,,,
7908,12000,991,만두국,,,,
7909,13000,991,곤드레밥상,,,,
7910,13000,991,보리밥정식,,,,
7911,55000,991,방실보쌈,,,,
7912,40000,991,방실보쌈 소,,,,
7913,11000,992,하나비텐동,,,,
7914,7000,992,작은하나비텐동,,,,
7915,13000,992,에비텐동,,,,
7916,15000,992,아나고텐동,,,,
7917,6000,992,산토리하이볼,,,,
7918,14000,996,군자닭갈비,,,,
7919,16000,996,치즈닭갈비,,,,
7920,8000,996,막국수,,,,
7921,13000,998,황제 짬뽕,,,,
7922,7000,998,짜장,,,,
7923,8000,998,짬뽕,,,,
7924,12000,998,차돌짬뽕,,,,
7925,8000,998,간짜장,,,,
7926,7000,998,우동/울면,,,,
7927,8000,998,불짜장,,,,
7928,7000,998,쟁반짜장,,,,
7929,8000,998,쟁반짬뽕,,,,
7930,7000,998,돈까스,,,,
7931,8000,998,짜장돈까스,,,,
7932,9000,998,돈볶밥,,,,
7933,7000,998,얼큰짬뽕,,,,
7934,9000,998,튀김짬뽕,,,,
7935,9000,998,돈까스짬뽕,,,,
7936,10000,999,물냉면,,,,
7937,10000,999,비빔냉면,,,,
7938,10000,999,냉콩국수,,,,
7939,12000,999,중국식국수,,,,
7940,12000,999,냉짬뽕,,,,
7941,10000,999,육개장,,,,
7942,10000,999,제육덮밥,,,,
7943,10000,999,오징어덮밥,,,,
7944,9000,999,짬짜면,,,,
7945,10000,999,짬간면,,,,
7946,10000,999,볶짜면,,,,
7947,11000,999,볶간면,,,,
7948,11000,999,볶짬면,,,,
7949,19000,999,탕수육+짜장 1,,,,
7950,20000,999,탕수육+짬뽕 1,,,,
7951,20000,999,탕수육+우동 1,,,,
7952,20000,999,탕수육+간짜장 1,,,,
7953,20000,999,탕수육+볶음밥 1,,,,
7954,12000,999,하얀 굴짬뽕(1인분),,,,
7955,12000,999,얼큰 굴짬뽕(1인분),,,,
7956,8000,999,짬뽕,,,,
7957,13000,999,고기짬뽕,,,,
7958,13000,999,차돌짬뽕,,,,
7959,8000,999,짜장밥,,,,
7960,8000,999,볶음밥,,,,
7961,11000,999,게살볶음밥,,,,
7962,11000,999,새우볶음밥,,,,
7963,11000,999,삼선볶음밥,,,,
7964,19000,999,탕수육(소),,,,
7965,24000,999,탕수육(중),,,,
7966,29000,999,탕수육(대),,,,
7967,18000,999,마파두부(소),,,,
7968,23000,999,마파두부(중),,,,
7969,23000,999,탕수육+짜장2,,,,
7970,24000,999,탕수육+짜장1+짬뽕1,,,,
7971,25000,999,탕수육+짬뽕2,,,,
7972,25000,999,탕수육+간짜장2,,,,
7973,27000,999,탕수육+쟁반짜장2인,,,,
7974,5500,1000,얼큰우동,,,,
7975,5500,1000,짜장밥,,,,
7976,6500,1000,비빔국수,,,,
7977,6500,1000,비빔우동,,,,
7978,7000,1000,칡냉면,,,,
7979,8000,1000,콩국수,,,,
7980,6000,1000,어묵우동,,,,
7981,6000,1000,어묵국수,,,,
7982,5500,1000,얼큰국수,,,,
7983,6000,1000,냉국수,,,,
7984,14000,1001,프리미엄 급속 냉삼,,,,
7985,16000,1001,프리미엄 급속 미항정,,,,
7986,16000,1001,프리미엄 급속 차돌,,,,
7987,10000,1001,차돌 된장 술밥,,,,
7988,8000,1001,7분 얼큰 돼지김치찌개,,,,
7989,7000,1001,매콤 달콤 쫄면,,,,
7990,7000,1001,물냉면,,,,
7991,8000,1001,파인샤베트,,,,
7992,6000,1001,어리굴젓 추가,,,,
7993,79000,1002,큰소한마리(600g+600g),,,,
7994,64000,1002,작은소한마리(450+450),,,,
7995,19000,1002,소살치살(160g),,,,
7996,18000,1002,소갈비살(160g),,,,
7997,17000,1002,소부채살(160g),,,,
7998,18000,1002,소차돌박이(160g),,,,
7999,18000,1002,소토시살(160g),,,,
8000,17000,1002,소꽃등심(160g),,,,
8001,16000,1002,소우삼겹(160g),,,,
8002,35000,1002,1++한우꽃등심(150g),,,,
8003,23000,1002,1++한우차돌박이(150g),,,,
8004,14000,1002,생삼겹살(180g),,,,
8005,20000,1002,1++한우육회한접시(150g),,,,
8006,11000,1002,한우육회비빔밥,,,,
8008,11000,1004,삼선짬뽕,,,,
8009,12000,1004,차돌짬뽕,,,,
8010,9000,1004,쟁반짬뽕,,,,
8011,9000,1004,쟁반짜장,,,,
8012,8000,1004,짬뽕밥,,,,
8013,8000,1004,볶음밥,,,,
8014,8000,1004,간짜장,,,,
8015,8000,1004,짬뽕,,,,
8016,7000,1004,짜장면,,,,
8017,9000,1004,불쟁반짜장,,,,
8018,9000,1004,불쟁반짬뽕,,,,
8019,17000,1004,해물쟁반짜장 (중) ,,,,
8020,17000,1004,해물쟁반짬뽕 (중) ,,,,
8021,17000,1004,0세트(탕수육+짜장1),,,,
8022,18000,1004,0-1세트(탕수육+짬뽕1or간짜장1),,,,
8023,19000,1005,돈까스2인세트,,,,
8024,14000,1005,즉석2인세트,,,,
8025,21000,1005,즉석3인세트,,,,
8026,31000,1005,돈까스3인세트,,,,
8027,12500,1006,베이컨 크림 알리오 올리오,,,,
8028,11500,1006,까르보나라,,,,
8029,12500,1006,해산물 토마토,,,,
8030,21000,1006,밀라노 그릴 찹스테이크,,,,
8031,18000,1006,감바스,,,,
8032,28000,1007,아구찜(2인()),,,,
8033,36000,1007,아구찜(3인()),,,,
8034,45000,1007,아구찜(4인()),,,,
8035,33000,1007,해물찜(2인()),,,,
8036,39000,1007,해물찜(3인()),,,,
8037,7000,1007,동태탕,,,,
8038,8000,1007,동태내장탕,,,,
8039,10000,1007,알탕,,,,
8040,9000,1007,대구탕,,,,
8041,56000,1008,오리주물럭 한마리(1kg),,,,
8042,33000,1008,오리주물럭 반마리(500g),,,,
8043,60000,1008,양념주물럭 한마리(1kg),,,,
8044,35000,1008,양념주물럭 반마리(500g),,,,
8045,60000,1008,모듬주물럭(1kg),,,,
8046,62000,1008,훈제오리 한마리(1kg),,,,
8047,36000,1008,훈제오리 반마리(500g),,,,
8048,15000,1009,양장피 소,,,,
8049,15000,1009,홍합짬뽕탕,,,,
8050,23000,1009,유린기,,,,
8051,25000,1009,팔보채,,,,
8052,15000,1009,고추잡채,,,,
8053,15000,1009,탕수육,,,,
8054,16000,1009,마라깐풍기 소,,,,
8055,25000,1009,해물누룽지탕,,,,
8056,16000,1009,동파육,,,,
8057,7000,1009,쟁반자장,,,,
8058,8000,1009,차돌박이 짬뽕,,,,
8059,8000,1009,우동,,,,
8060,11000,1009,전복해물짬뽕,,,,
8061,20000,1009,양장피 중,,,,
8062,29000,1010,소갈비 에스토파다,,,,
8063,27000,1010,먹물빠에야(Arroz Negro),,,,
8064,16000,1010,광어 크루도,,,,
8065,19000,1010,뽈뽀,,,,
8066,7000,1010,바스크치즈케이크,,,,
8067,8000,1010,브레드&버터,,,,
8068,8000,1010,츄로스,,,,
8069,12000,1010,무화과 타파스(페이스트리),,,,
8070,27000,1010,해물빠에야 Arroz Mariscos,,,,
8071,15000,1010,그릴드 콜리플라워,,,,
8072,15000,1010,베이크드 브리치즈,,,,
8073,15000,1010,오늘의 파스타,,,,
8074,13000,1011,맛있는초밥,,,,
8075,18000,1011,추천초밥,,,,
8076,22000,1011,스페셜초밥,,,,
8077,11000,1011,A세트(점심세트),,,,
8078,13000,1011,B세트(점심세트),,,,
8079,35000,1011,모듬사시미,,,,
8080,35000,1011,광어사시미,,,,
8081,30000,1011,연어사시미,,,,
8082,12000,1011,연어롤,,,,
8083,12000,1011,새우튀김롤,,,,
8084,10000,1011,캘리포니아롤,,,,
8085,12000,1011,연어회덮밥,,,,
8086,12000,1011,참치회덮밥,,,,
8087,11000,1011,모듬회덮밥,,,,
8088,14000,1012,마늘소금 닭갈비,,,,
8089,14000,1012,간장양념 닭갈비,,,,
8090,14000,1012,매운양념 닭갈비,,,,
8091,14000,1012,닭목살 소금구이,,,,
8092,23000,1013,도가니탕,,,,
8093,12000,1013,설렁탕,,,,
8094,8000,1013,어린이설렁탕,,,,
8095,15000,1013,특설렁탕,,,,
8096,17000,1013,갈비탕,,,,
8097,25000,1013,꼬리곰탕,,,,
8098,50000,1013,모듬수육 ,,,,
8099,80000,1013,꼬리수육,,,,
8100,70000,1013,도가니수육 ,,,,
8101,80000,1013,도가니수육 대,,,,
8102,17000,1013,내장곰탕,,,,
8103,7000,1013,수제만두,,,,
